source_file,model_name,kl_divergence,excluded_artifact,timestamp
ka_validation_gemma3_latest_20260522_133010_m02.json,gemma3:latest,0.57593,False,2026-05-22T13:34:06.218525
ka_validation_gemma3_latest_20260522_133010_m02.json,gemma3:latest,0.66922,False,2026-05-22T13:34:06.218525
ka_validation_gemma3_latest_20260522_133010_m02.json,gemma3:latest,0.69434,False,2026-05-22T13:34:06.218525
ka_validation_gemma3_latest_20260522_133010_m02.json,gemma3:latest,1.87184,False,2026-05-22T13:34:06.218525
ka_validation_gemma3_latest_20260522_133010_m02.json,gemma3:latest,2.12666,False,2026-05-22T13:34:06.218525
ka_validation_gemma3_latest_20260522_133010_m02.json,gemma3:latest,2.70672,False,2026-05-22T13:34:06.218525
ka_validation_gemma3_latest_20260522_133010_m02.json,gemma3:latest,2.8633,False,2026-05-22T13:34:06.218525
ka_validation_gemma3_latest_20260522_133010_m02.json,gemma3:latest,3.7078,False,2026-05-22T13:34:06.218525
ka_validation_gemma3_latest_20260522_133010_m02.json,gemma3:latest,3.71113,False,2026-05-22T13:34:06.218525
ka_validation_gemma3_latest_20260522_133010_m02.json,gemma3:latest,5.00157,False,2026-05-22T13:34:06.218525
ka_validation_gemma3_latest_20260522_133010_m02.json,gemma3:latest,5.94212,False,2026-05-22T13:34:06.218525
ka_validation_gemma3_latest_20260522_133010_m02.json,gemma3:latest,9.88921,False,2026-05-22T13:34:06.218525
ka_validation_gemma3_latest_20260522_172839_m02.json,gemma3:latest,0.0,False,2026-05-22T17:32:32.017946
ka_validation_gemma3_latest_20260522_172839_m02.json,gemma3:latest,0.0,False,2026-05-22T17:32:32.017946
ka_validation_gemma3_latest_20260522_172839_m02.json,gemma3:latest,0.0,False,2026-05-22T17:32:32.017946
ka_validation_gemma3_latest_20260522_172839_m02.json,gemma3:latest,0.0,False,2026-05-22T17:32:32.017946
ka_validation_gemma3_latest_20260522_172839_m02.json,gemma3:latest,0.0,False,2026-05-22T17:32:32.017946
ka_validation_gemma3_latest_20260522_172839_m02.json,gemma3:latest,0.0,False,2026-05-22T17:32:32.017946
ka_validation_gemma3_latest_20260522_172839_m02.json,gemma3:latest,0.17051,False,2026-05-22T17:32:32.017946
ka_validation_gemma3_latest_20260522_172839_m02.json,gemma3:latest,0.5124,False,2026-05-22T17:32:32.017946
ka_validation_gemma3_latest_20260522_172839_m02.json,gemma3:latest,1.08183,False,2026-05-22T17:32:32.017946
ka_validation_gemma3_latest_20260522_172839_m02.json,gemma3:latest,1.2102,False,2026-05-22T17:32:32.017946
ka_validation_gemma3_latest_20260522_172839_m02.json,gemma3:latest,1.56543,False,2026-05-22T17:32:32.017946
ka_validation_gemma3_latest_20260522_172839_m02.json,gemma3:latest,1.70738,False,2026-05-22T17:32:32.017946
ka_validation_gemma3_latest_20260522_172839_m02.json,gemma3:latest,2.62056,False,2026-05-22T17:32:32.017946
ka_validation_gemma3_latest_20260522_172839_m02.json,gemma3:latest,2.9903,False,2026-05-22T17:32:32.017946
ka_validation_gemma3_latest_20260522_172839_m02.json,gemma3:latest,3.04071,False,2026-05-22T17:32:32.017946
ka_validation_gemma3_latest_20260522_172839_m02.json,gemma3:latest,3.16675,False,2026-05-22T17:32:32.017946
ka_validation_gemma3_latest_20260522_172839_m02.json,gemma3:latest,5.00157,False,2026-05-22T17:32:32.017946
ka_validation_gemma3_latest_20260522_172839_m02.json,gemma3:latest,5.38642,False,2026-05-22T17:32:32.017946
ka_validation_gemma3_latest_20260522_172839_m02.json,gemma3:latest,5.70621,False,2026-05-22T17:32:32.017946
ka_validation_gemma3_latest_20260522_172839_m02.json,gemma3:latest,11.6028,False,2026-05-22T17:32:32.017946
ka_validation_gemma3_latest_20260523_011307_m02.json,gemma3:latest,0.0,False,2026-05-23T01:16:51.167499
ka_validation_gemma3_latest_20260523_011307_m02.json,gemma3:latest,0.0,False,2026-05-23T01:16:51.167499
ka_validation_gemma3_latest_20260523_011307_m02.json,gemma3:latest,0.0,False,2026-05-23T01:16:51.167499
ka_validation_gemma3_latest_20260523_011307_m02.json,gemma3:latest,0.0,False,2026-05-23T01:16:51.167499
ka_validation_gemma3_latest_20260523_011307_m02.json,gemma3:latest,0.0,False,2026-05-23T01:16:51.167499
ka_validation_gemma3_latest_20260523_011307_m02.json,gemma3:latest,0.0,False,2026-05-23T01:16:51.167499
ka_validation_gemma3_latest_20260523_011307_m02.json,gemma3:latest,0.0,False,2026-05-23T01:16:51.167499
ka_validation_gemma3_latest_20260523_011307_m02.json,gemma3:latest,0.09116,False,2026-05-23T01:16:51.167499
ka_validation_gemma3_latest_20260523_011307_m02.json,gemma3:latest,0.4363,False,2026-05-23T01:16:51.167499
ka_validation_gemma3_latest_20260523_011307_m02.json,gemma3:latest,1.0791,False,2026-05-23T01:16:51.167499
ka_validation_gemma3_latest_20260523_011307_m02.json,gemma3:latest,1.17443,False,2026-05-23T01:16:51.167499
ka_validation_gemma3_latest_20260523_011307_m02.json,gemma3:latest,2.23404,False,2026-05-23T01:16:51.167499
ka_validation_gemma3_latest_20260523_011307_m02.json,gemma3:latest,2.3346,False,2026-05-23T01:16:51.167499
ka_validation_gemma3_latest_20260523_011307_m02.json,gemma3:latest,3.45227,False,2026-05-23T01:16:51.167499
ka_validation_gemma3_latest_20260523_011307_m02.json,gemma3:latest,3.70333,False,2026-05-23T01:16:51.167499
ka_validation_gemma3_latest_20260523_011307_m02.json,gemma3:latest,3.73891,False,2026-05-23T01:16:51.167499
ka_validation_gemma3_latest_20260523_011307_m02.json,gemma3:latest,4.11549,False,2026-05-23T01:16:51.167499
ka_validation_gemma3_latest_20260523_011307_m02.json,gemma3:latest,4.65038,False,2026-05-23T01:16:51.167499
ka_validation_gemma3_latest_20260523_011307_m02.json,gemma3:latest,4.82929,False,2026-05-23T01:16:51.167499
ka_validation_gemma3_latest_20260523_011307_m02.json,gemma3:latest,7.13667,False,2026-05-23T01:16:51.167499
ka_validation_gemma3_latest_20260523_014507_m02.json,gemma3:latest,0.0,False,2026-05-23T01:49:01.530168
ka_validation_gemma3_latest_20260523_014507_m02.json,gemma3:latest,0.0,False,2026-05-23T01:49:01.530168
ka_validation_gemma3_latest_20260523_014507_m02.json,gemma3:latest,0.0,False,2026-05-23T01:49:01.530168
ka_validation_gemma3_latest_20260523_014507_m02.json,gemma3:latest,0.0,False,2026-05-23T01:49:01.530168
ka_validation_gemma3_latest_20260523_014507_m02.json,gemma3:latest,0.0,False,2026-05-23T01:49:01.530168
ka_validation_gemma3_latest_20260523_014507_m02.json,gemma3:latest,0.0,False,2026-05-23T01:49:01.530168
ka_validation_gemma3_latest_20260523_014507_m02.json,gemma3:latest,0.17051,False,2026-05-23T01:49:01.530168
ka_validation_gemma3_latest_20260523_014507_m02.json,gemma3:latest,0.18819,False,2026-05-23T01:49:01.530168
ka_validation_gemma3_latest_20260523_014507_m02.json,gemma3:latest,0.53776,False,2026-05-23T01:49:01.530168
ka_validation_gemma3_latest_20260523_014507_m02.json,gemma3:latest,0.5647,False,2026-05-23T01:49:01.530168
